,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
76,***Best Cocaine*** UNCUT 90% 50g,"DE  â†’ DE, EU",50,90,1.288,0.02576,0.028622222,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=31007.957160,http://lchudifyeqm4ldjj.onion/contactMember?member=Barrio,Barrio,100,5,DE,"DE, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,***Best Cocaine*** UNCUT 90% 5g,"DE  â†’ DE, EU",5,90,0.1288,0.02576,0.028622222,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=530824.459836,http://lchudifyeqm4ldjj.onion/contactMember?member=Barrio,Barrio,100,5,DE,"DE, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,**JULY 2017** 14G of MK1 (50%) *Columbiana,GB  â†’ EU,14,50,0.2406,0.017185714,0.034371429,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=266728.529431,http://lchudifyeqm4ldjj.onion/contactMember?member=LONDON-UNDERGROUND,LONDON-UNDERGROUND,140,4.87,GB,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93,**JULY 2017** 1G of MK1 (50%) *Columbiana,GB  â†’ EU,1,50,0.02054,0.02054,0.04108,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=856700.321309,http://lchudifyeqm4ldjj.onion/contactMember?member=LONDON-UNDERGROUND,LONDON-UNDERGROUND,140,4.87,GB,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,**JULY 2017** 28G of MK1 (50%) *Columbiana,GB  â†’ EU,28,50,0.466,0.016642857,0.033285714,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=331463.422203,http://lchudifyeqm4ldjj.onion/contactMember?member=LONDON-UNDERGROUND,LONDON-UNDERGROUND,140,4.87,GB,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,**JULY 2017** 3.5G of MK1 (50%) *Columbiana,GB  â†’ EU,3.5,50,0.0704,0.020114286,0.040228571,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=348074.218015,http://lchudifyeqm4ldjj.onion/contactMember?member=LONDON-UNDERGROUND,LONDON-UNDERGROUND,140,4.87,GB,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103,**JULY 2017** 7G of MK1 (50%) *Columbiana,GB  â†’ EU,7,50,0.129,0.018428571,0.036857143,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=113238.550349,http://lchudifyeqm4ldjj.onion/contactMember?member=LONDON-UNDERGROUND,LONDON-UNDERGROUND,140,4.87,GB,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
116,*Cocaine KTM Stamp 94% pure * 10gr  for 380 EUR,"NL  â†’ WW, EU",10,94,0.1958,0.01958,0.020829787,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=402820.359364,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
117,"*Cocaine KTM Stamp 94% pure * 1gr  for 40,00 EUR","NL  â†’ WW, EU",1,94,0.0206,0.0206,0.021914894,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=895797.926101,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118,"*Cocaine KTM Stamp 94% pure * 2gr  for 80,00 EUR","NL  â†’ WW, EU",2,94,0.0412,0.0206,0.021914894,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=849305.103223,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119,*Cocaine KTM Stamp 94% pure * 3.5gr  for 140 EUR,"NL  â†’ WW, EU",3.5,94,0.0721,0.0206,0.021914894,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=214090.572423,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120,*Cocaine KTM Stamp 94% pure * 5gr  for 195 EUR,"NL  â†’ WW, EU",5,94,0.1005,0.0201,0.021382979,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=258920.718682,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121,*Cocaine KTM Stamp 94% pure * 7gr  for 271 EUR,"NL  â†’ WW, EU",7,94,0.1396,0.019942857,0.021215805,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=229253.910451,http://lchudifyeqm4ldjj.onion/contactMember?member=TheCoffeeShop,TheCoffeeShop,13,4.69,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,"+++0,5gr Kokain 85% Fishscale Uncut+++",DE  â†’ DE,5,85,0.02577,0.005154,0.006063529,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=861349.378592,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,+++10gr Kokain 85% Fishscale Uncut+++,DE  â†’ DE,10,85,0.386,0.0386,0.045411765,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=218757.219809,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,+++10gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  â†’ DE,10,85,0.3607,0.03607,0.042435294,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=752605.326842,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,+++1gr Kokain 85% Fishscale Uncut+++,DE  â†’ DE,1,85,0.0463,0.0463,0.054470588,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=797040.178184,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,+++1gr Kokain 85% Fishscale Uncut+++  !!FE!!,DE  â†’ DE,1,85,0.0412,0.0412,0.048470588,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=154818.445090,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,+++20gr Kokain 85% Fishscale Uncut+++,DE  â†’ DE,20,85,0.721,0.03605,0.042411765,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=125605.2180,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,+++20gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  â†’ DE,20,85,0.67,0.0335,0.039411765,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=577775.29292,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,+++2gr Kokain 85% Fishscale Uncut+++,DE  â†’ DE,2,85,0.0876,0.0438,0.051529412,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=74820.587160,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,+++2gr Kokain 85% Fishscale Uncut+++ !!FE!!,DE  â†’ DE,2,85,0.0798,0.0399,0.046941176,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=952679.915997,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
155,+++5gr Kokain 85% Fishscale Uncut+++,DE  â†’ DE,5,85,0.206,0.0412,0.048470588,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=976843.679805,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
189,".25g PERUVIAN""UNCUT""COCAINE 90% PURE",US  â†’ WW,0.25,90,0.02036,0.08144,0.090488889,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=393260.851943,http://lchudifyeqm4ldjj.onion/contactMember?member=LuckyGambino,LuckyGambino,160,4.89,US,WW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,.2g â˜…Pure Raw 94% Columbian Cocaineâ˜…,US  â†’ US,0.2,94,0.00905,0.04525,0.048138298,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=597910.832398,http://lchudifyeqm4ldjj.onion/contactMember?member=TheRealTrapGod,TheRealTrapGod,110,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
206,.5G PERUVIAN FISH SCALE COCAINE TESTED AT 90% PURE,"US  â†’ US, WW",0.5,90,0.0226,0.0452,0.050222222,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=810820.962405,http://lchudifyeqm4ldjj.onion/contactMember?member=norcoking,norcoking,840,4.87,US,"US, WW",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
210,.5g (Sample) 92% peruvian uncut FS cocaine for the,US  â†’ US,0.5,92,0.0226,0.0452,0.049130435,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=845360.880507,http://lchudifyeqm4ldjj.onion/contactMember?member=jefe1392,jefe1392,110,4.84,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
211,.5g (Sample) 92% peruvian uncut FS cocaine free sh,US  â†’ US,0.5,92,0.0226,0.0452,0.049130435,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=252923.607559,http://lchudifyeqm4ldjj.onion/contactMember?member=jefe1392,jefe1392,110,4.84,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
219,".5g PERUVIAN""UNCUT""COCAINE 90% PURE",US  â†’ WW,0.5,90,0.0294,0.0588,0.065333333,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=626827.289469,http://lchudifyeqm4ldjj.onion/contactMember?member=LuckyGambino,LuckyGambino,160,4.89,US,WW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,.5g crack cocaine Lab Tested at 88% pure,AU  â†’ AU,0.5,88,0.0632,0.1264,0.143636364,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=428586.431807,http://lchudifyeqm4ldjj.onion/contactMember?member=dankmedgradekush,dankmedgradekush,15,4.93,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,.5g fishscale cocaine Lab Tested at 88% pure,AU  â†’ AU,0.5,88,0.0837,0.1674,0.190227273,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=422873.408744,http://lchudifyeqm4ldjj.onion/contactMember?member=dankmedgradekush,dankmedgradekush,15,4.93,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,.5gâ˜…Pure Raw 94% Columbian Cocaineâ˜…,US  â†’ US,0.5,94,0.02146,0.04292,0.045659574,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=358725.248872,http://lchudifyeqm4ldjj.onion/contactMember?member=TheRealTrapGod,TheRealTrapGod,110,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,"0,2 g kokain, cocain 0,2 g, over 80%","DE  â†’ EU, DE",2,80,0.01494,0.00747,0.0093375,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=959605.723894,http://lchudifyeqm4ldjj.onion/contactMember?member=homegrow1919,homegrow1919,80,4.96,DE,"EU, DE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,"0,25 G â˜…â˜… COCAINE PURE UNCUT 90% Ï",DE  â†’ WW,25,90,0.01546,0.0006184,0.000687111,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=318263.548655,http://lchudifyeqm4ldjj.onion/contactMember?member=dutchcandyshop,dutchcandyshop,40,4.66,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
